clstimestamp,frame_id,num_points,point_data
2026-02-13T16:51:31.684,832,5,"[{'x': -4.590778888697958, 'y': 6.295771789377238, 'z': 0.04342356089197574, 'v': 0.19623446338087835}, {'x': 3.356892683685613, 'y': 6.173524478106884, 'z': -1.8601019411132653, 'v': 0.3370685331043828}, {'x': -1.2883945632314031, 'y': 5.998189173989818, 'z': 0.06174612659984602, 'v': -0.2932572148146628}, {'x': -1.4536454997998272, 'y': 7.916851454365206, 'z': 0.26257665330495783, 'v': 0.0034795859263290208}, {'x': 2.1614008282645205, 'y': 2.9116583792251527, 'z': 0.15479748613573552, 'v': 0.5684229783895982}]"
2026-02-13T16:51:31.790,832,5,"[{'x': -2.384924967083811, 'y': 8.272291490621724, 'z': 0.7850164134133846, 'v': -0.6078466939235396}, {'x': -4.078031012945037, 'y': 6.916531565293489, 'z': 0.9452039824701126, 'v': 0.01660837513538649}, {'x': 4.818314557706476, 'y': 3.4357907256507003, 'z': 1.3208572512328267, 'v': -0.3695807920702865}, {'x': 3.1657111056475316, 'y': 4.018062004781864, 'z': -1.0478608559281586, 'v': -0.40474180135047266}, {'x': 1.984862711092962, 'y': 1.3445015183482045, 'z': -0.859371331534243, 'v': -0.9216068178577879}]"
2026-02-13T16:51:31.900,864,5,"[{'x': 4.099518790793043, 'y': 3.718795925180729, 'z': 1.9613287049523742, 'v': -0.11269429674512743}, {'x': 3.1409748644069584, 'y': 4.805426080693604, 'z': 0.24115564529835964, 'v': 0.32862561980606175}, {'x': 1.4380362995918974, 'y': 0.17034860817374375, 'z': 1.5046047289364841, 'v': 0.13848524641463356}, {'x': -3.5004503717903876, 'y': 3.889236048281325, 'z': 0.17056377509731435, 'v': 0.5880379193406635}, {'x': -4.838582234667124, 'y': 8.223656099141802, 'z': 1.2172184061720053, 'v': -0.6157436719137661}]"
2026-02-13T16:51:32.006,832,5,"[{'x': -4.698307531047946, 'y': 5.405761635460264, 'z': -1.909529608493675, 'v': 0.6994234795681604}, {'x': 4.885785790914419, 'y': 0.6301378165186022, 'z': 0.6815327890820257, 'v': -0.14659557725291417}, {'x': 0.7717577277937746, 'y': 3.913748303118224, 'z': -0.7127440600634114, 'v': -0.4650362025891732}, {'x': -2.890349791283854, 'y': 3.542075567050562, 'z': 1.0024562877626089, 'v': -0.5207300247655733}, {'x': 0.5875626241438772, 'y': 2.1579543237871324, 'z': -0.08425079750788855, 'v': -0.33726141789400366}]"
2026-02-13T16:51:32.126,832,5,"[{'x': -3.22524274360537, 'y': 9.069369580009152, 'z': -0.09554468553404183, 'v': -0.6080566311789941}, {'x': 4.771803384470024, 'y': 7.082319209144282, 'z': 1.30930613564347, 'v': 0.20923643551311644}, {'x': -1.1912892393963048, 'y': 8.821328733483526, 'z': 1.181863722460185, 'v': 0.013913000799047559}, {'x': -4.772464207975485, 'y': 2.924437116695817, 'z': 1.8540541015634222, 'v': 0.16610038215237388}, {'x': -0.5027326454414061, 'y': 2.1425668845438017, 'z': 0.7925103365220498, 'v': 0.8468563463928518}]"
2026-02-13T16:51:32.234,832,5,"[{'x': 3.783442027228281, 'y': 2.9011389881124074, 'z': -0.84172850749875, 'v': -0.20010342561397354}, {'x': -0.1452588467875069, 'y': 1.0588161377113137, 'z': 0.36820972670807883, 'v': 0.7438801350290409}, {'x': -4.56967489978522, 'y': 1.7618883802100083, 'z': -1.3532240999571794, 'v': -0.012831586647859217}, {'x': -0.14701520055872574, 'y': 5.263955000496062, 'z': -1.1200448617489642, 'v': 0.24965928255308434}, {'x': -2.4882573553243894, 'y': 4.458763227708371, 'z': 1.0008484946704836, 'v': -0.9724160019337527}]"
2026-02-13T16:51:32.343,832,5,"[{'x': 3.517244205087694, 'y': 8.600334774455563, 'z': 0.7929004221618747, 'v': -0.32815756378852523}, {'x': 2.7950512837820423, 'y': 5.699135099380652, 'z': 1.7008795918668036, 'v': 0.29603697602781853}, {'x': 3.1952036747439756, 'y': 3.7907398266459227, 'z': -0.9854307341901682, 'v': 0.16964161541814127}, {'x': -3.1931653759991088, 'y': 9.992215025012946, 'z': 1.7545224697419326, 'v': 0.05814262467519371}, {'x': -3.1618449550054137, 'y': 7.171454724889935, 'z': 0.8275141918865692, 'v': -0.9544764934034993}]"
2026-02-13T16:51:32.452,832,5,"[{'x': 2.67828712284585, 'y': 8.277704352198842, 'z': 1.700193686518737, 'v': -0.8506647696117364}, {'x': -1.4208468778696828, 'y': 3.44365236316158, 'z': 1.086437637598228, 'v': 0.8613342449642207}, {'x': -4.264194316591806, 'y': 7.8617655897776135, 'z': 0.5230688253460625, 'v': -0.13990638492673724}, {'x': 3.3481822960302914, 'y': 8.977483025666865, 'z': -0.186164288417364, 'v': 0.9287589463575476}, {'x': -2.265560323821844, 'y': 3.9906312663066537, 'z': -0.8439339982901526, 'v': 0.7155759757669935}]"
2026-02-13T16:51:32.604,832,5,"[{'x': -2.7781517306131045, 'y': 1.3852787751158024, 'z': -1.1519749554780807, 'v': -0.48324106493610697}, {'x': -2.523192283630269, 'y': 5.029345657424296, 'z': 0.6961349889849964, 'v': 0.36103845339186047}, {'x': -1.3212675945685182, 'y': 4.002577801494736, 'z': -0.4303772821484064, 'v': -0.009324615090265054}, {'x': -1.8410694203525613, 'y': 3.712932597324542, 'z': 0.02061151908979353, 'v': -0.8287117598399427}, {'x': 0.11226617007103368, 'y': 8.144803963487075, 'z': -1.9833942832238463, 'v': 0.5658254778370873}]"
2026-02-13T16:51:32.723,864,5,"[{'x': 0.5948922624846347, 'y': 2.5800905054414, 'z': 0.7705445448948574, 'v': 0.6691254363230905}, {'x': -1.5587969046597152, 'y': 6.8368956311960325, 'z': 1.63068512256383, 'v': 0.6274149408695271}, {'x': 3.362607957423746, 'y': 2.399970722238197, 'z': 1.2832631135579717, 'v': 0.4685774705017105}, {'x': 4.504142093048523, 'y': 9.712057363164146, 'z': 1.569075855043657, 'v': -0.09474310200272362}, {'x': -4.896370068581339, 'y': 4.6174640663322, 'z': 1.5902130647262034, 'v': -0.3389657652049227}]"
2026-02-13T16:51:32.835,800,5,"[{'x': 4.1553666654441095, 'y': 4.337460106289872, 'z': -0.46831714143597436, 'v': 0.45698207811946134}, {'x': -3.3485671978659894, 'y': 5.842585699103484, 'z': 0.06816945826598131, 'v': 0.8546428839775979}, {'x': 4.721935628278247, 'y': 3.5632031626316008, 'z': -1.4843999057850783, 'v': 0.7112149823006315}, {'x': 2.4504026671092083, 'y': 7.897089793788336, 'z': 0.5479464850193287, 'v': -0.6115671767147279}, {'x': -3.9265002722793674, 'y': 0.4166401804227493, 'z': -0.1385464262710907, 'v': 0.6622965973218686}]"
2026-02-13T16:51:32.946,928,5,"[{'x': 0.636662007679881, 'y': 8.954084584858023, 'z': 1.0958453481264256, 'v': -0.012618589305238403}, {'x': -1.5825239730082838, 'y': 4.764217334174345, 'z': 0.4830978720089245, 'v': -0.5513340605964379}, {'x': 3.8485120622328743, 'y': 8.131263453732121, 'z': 1.9213200840319975, 'v': -0.3640336444192116}, {'x': -4.454538508130308, 'y': 2.112765374735254, 'z': -1.4433539878430879, 'v': 0.5231154509423845}, {'x': -2.777846201956434, 'y': 7.334209975736544, 'z': -1.8755898166864164, 'v': -0.07601099531163347}]"
2026-02-13T16:51:33.054,832,5,"[{'x': 0.7817920366750242, 'y': 6.491613610407946, 'z': -1.8892231861555469, 'v': -0.9952484736847145}, {'x': -2.264215879561843, 'y': 0.845174207577768, 'z': -0.06680292543849609, 'v': 0.8595569617261112}, {'x': -1.1847282565306072, 'y': 2.8307996714314685, 'z': -1.885956247810273, 'v': -0.6952946766008885}, {'x': 1.3037762038385132, 'y': 0.19007381527787692, 'z': -0.6651414894461634, 'v': -0.41687553883373796}, {'x': -2.2039503726449894, 'y': 1.1216645786183743, 'z': 1.614524902423125, 'v': -0.3600938848733899}]"
2026-02-13T16:51:33.176,736,5,"[{'x': 0.9363304004793971, 'y': 2.1154199033306376, 'z': -1.3241523676882356, 'v': -0.944873515221188}, {'x': 1.897540495630854, 'y': 1.477611303973807, 'z': -1.4033887669223364, 'v': -0.5903011689377955}, {'x': -4.657419532863659, 'y': 6.019418113046035, 'z': 1.7607085685992594, 'v': -0.2973479336615046}, {'x': -1.830416849501387, 'y': 8.138603633916881, 'z': -1.9477488188423684, 'v': -0.10567923822896419}, {'x': 2.499866315090248, 'y': 3.461913697454859, 'z': 0.20687823189070542, 'v': -0.5759103542410422}]"
2026-02-13T16:51:33.287,704,5,"[{'x': -4.34083119758574, 'y': 3.306734990562984, 'z': 1.7817466354456184, 'v': -0.15264501036502498}, {'x': -2.3277348005335705, 'y': 7.431102138092783, 'z': -0.3530107255995971, 'v': -0.8767660707340974}, {'x': 4.6175398504717595, 'y': 2.740088078396483, 'z': -1.8358940046790697, 'v': -0.7182899965455625}, {'x': -4.149991868097947, 'y': 2.7638147739065486, 'z': -0.8814524710660634, 'v': -0.09446130959611199}, {'x': 1.7698422919675538, 'y': 6.741960680813688, 'z': -0.5581632325157768, 'v': 0.4270920828564122}]"
2026-02-13T16:51:33.399,704,5,"[{'x': 0.35043799868457626, 'y': 3.9828021820273705, 'z': 1.567644301253611, 'v': -0.618335683017031}, {'x': 0.5382320513825416, 'y': 6.500059464305773, 'z': -1.9323977795596798, 'v': 0.2847363239501435}, {'x': -3.9798678362608095, 'y': 6.234578300650134, 'z': 1.2556760610863997, 'v': 0.8723427679750277}, {'x': -3.7512036718577546, 'y': 5.4576891990343, 'z': 1.0948211797979561, 'v': 0.10778893305449988}, {'x': -1.543797667341018, 'y': 7.1125742150637885, 'z': -1.4040667468499155, 'v': 0.11764761632557463}]"
2026-02-13T16:51:33.532,704,5,"[{'x': 1.5898580387040164, 'y': 1.6596711769812422, 'z': -0.7144743864185545, 'v': -0.006456880068585136}, {'x': -4.9844409947606625, 'y': 7.416782109018172, 'z': 0.5519543870384758, 'v': -0.4760757067525747}, {'x': -2.005440178051272, 'y': 8.573746591133562, 'z': 1.008835614249176, 'v': 0.7338389474317693}, {'x': 3.0708425744084167, 'y': 7.951245180959317, 'z': -1.829547512712728, 'v': -0.40512256962953996}, {'x': 4.21104169346259, 'y': 3.8010635136590407, 'z': 0.21139528431666665, 'v': -0.6248351144674291}]"
2026-02-13T16:51:33.654,704,5,"[{'x': -1.5909215172643423, 'y': 3.3664889718923776, 'z': -1.4245340984783281, 'v': -0.9102641679214656}, {'x': 0.0430211988952669, 'y': 1.6421329649623995, 'z': -0.8950095732423669, 'v': 0.06950735731758373}, {'x': -1.4074723701258316, 'y': 6.144637147728371, 'z': -0.4132945325525177, 'v': -0.7980009437468156}, {'x': 1.2375118289061193, 'y': 0.8327327510016747, 'z': 0.3530935962378048, 'v': -0.2162496982570845}, {'x': -3.8270001427468294, 'y': 7.782914088337761, 'z': 0.5461479336870627, 'v': -0.7429404419717351}]"
2026-02-13T16:51:33.785,704,5,"[{'x': -2.1609397938150785, 'y': 8.51924999776663, 'z': 0.06891952683291436, 'v': -0.9741953045949416}, {'x': 3.3276719581611403, 'y': 9.46387591664437, 'z': -1.643752969321393, 'v': -0.5279778558131198}, {'x': 4.813774419085105, 'y': 5.979344046963904, 'z': -0.6848191521862947, 'v': -0.625844915581238}, {'x': -3.5595012307368226, 'y': 8.497043582788313, 'z': -0.7807520928269325, 'v': -0.9432276099327774}, {'x': -0.5486536952207626, 'y': 7.995459043324993, 'z': 0.6049464281316728, 'v': -0.6971504697737103}]"
2026-02-13T16:51:33.902,736,5,"[{'x': 3.600465753975259, 'y': 8.026053191120093, 'z': -0.1353994919408228, 'v': 0.6601989720405355}, {'x': -2.2749237080553963, 'y': 4.538155422162568, 'z': -1.7250707301442794, 'v': -0.5746416906337719}, {'x': -3.9029854969788067, 'y': 0.124222166426885, 'z': -1.8003041290381665, 'v': 0.3820118613496928}, {'x': -2.9006721764567134, 'y': 7.840936659407085, 'z': -1.33373787265102, 'v': -0.0947524611826216}, {'x': 1.3080156196614388, 'y': 3.513227000702618, 'z': 1.197412568580388, 'v': 0.9519896514118773}]"
2026-02-13T16:51:34.009,736,5,"[{'x': -2.7656338576047346, 'y': 8.980082275378225, 'z': 0.8889287520444813, 'v': 0.4918906456464054}, {'x': 3.1845360742506053, 'y': 7.6441741047125475, 'z': -0.4186058802711172, 'v': 0.2758246642833617}, {'x': -3.567322611591235, 'y': 1.2300301828160343, 'z': 1.1679771751078851, 'v': -0.051336004547620995}, {'x': -3.0865254818743315, 'y': 0.7911849672256765, 'z': -0.3782340754976685, 'v': 0.9741844001791882}, {'x': -1.0934253075528066, 'y': 9.525963511249246, 'z': 0.7475177342026762, 'v': 0.3060068694621645}]"
2026-02-13T16:51:34.119,736,5,"[{'x': 4.022641280903541, 'y': 7.95163578775287, 'z': -0.25371440953701674, 'v': 0.5301633945913893}, {'x': -1.7891948507552047, 'y': 5.876119115134571, 'z': 1.2318442523151276, 'v': 0.257916942744715}, {'x': -4.289464889788965, 'y': 3.8920788255567618, 'z': -1.1861494753841981, 'v': -0.612249500883624}, {'x': -3.7546629508556153, 'y': 5.804433255071453, 'z': 0.667766787993084, 'v': -0.9001429347752332}, {'x': -4.174123383887197, 'y': 8.18319519807335, 'z': -1.9618593717361401, 'v': 0.17065405628295882}]"
2026-02-13T16:51:34.231,672,5,"[{'x': -1.4144196839374845, 'y': 0.470326259608006, 'z': -1.937579884268604, 'v': 0.829906579851581}, {'x': -1.2952146285846355, 'y': 6.5572982823644255, 'z': 0.13693809322059458, 'v': 0.6222168554771479}, {'x': -4.5379747614139045, 'y': 4.1741821292273995, 'z': 0.49536390721467827, 'v': 0.23177435775889288}, {'x': -3.3935376924733776, 'y': 8.692498065153822, 'z': 1.6333056550570908, 'v': 0.6719025308467501}, {'x': -0.5026510132789781, 'y': 5.019978025878892, 'z': -1.378610154496112, 'v': -0.9129498093703949}]"
2026-02-13T16:51:34.338,704,5,"[{'x': 0.5761445941865411, 'y': 8.34119509536807, 'z': -1.4125392913937507, 'v': 0.3839856068880143}, {'x': 1.2201393528863012, 'y': 8.726028359240615, 'z': 1.2311353255094386, 'v': -0.03189755146302087}, {'x': 2.7300533899607684, 'y': 5.599836871199574, 'z': 1.8913889874506422, 'v': 0.6079772106572154}, {'x': 4.737458733536373, 'y': 3.8492074367438445, 'z': -0.3653022526708112, 'v': 0.9215031853140723}, {'x': -2.7646298491854204, 'y': 9.102505708668348, 'z': -0.27237102761605003, 'v': 0.770364253907512}]"
2026-02-13T16:51:34.461,672,5,"[{'x': 2.80387102479097, 'y': 9.344594074802202, 'z': 0.19736445791834134, 'v': 0.38783726127192963}, {'x': -4.644004208160926, 'y': 6.657958112357876, 'z': -0.14662611566268158, 'v': 0.6724346598449935}, {'x': -4.229162520492892, 'y': 0.02799778565050426, 'z': -0.053407532613389375, 'v': 0.16994749104716633}, {'x': -1.6971290285582743, 'y': 0.7307673560566041, 'z': 0.8264557876324066, 'v': -0.7787832010995457}, {'x': -0.6412375864130135, 'y': 9.081826376327797, 'z': 0.7250914039280598, 'v': -0.7744910648788454}]"
2026-02-13T16:51:34.574,704,5,"[{'x': -3.4845152794236913, 'y': 9.54174511014649, 'z': 0.7860403171917043, 'v': 0.912520878963303}, {'x': 2.691692026736005, 'y': 7.22775435547981, 'z': 1.2281507713358706, 'v': 0.6740436488683517}, {'x': -0.17590758536748474, 'y': 5.150085820140534, 'z': 0.6065187116628223, 'v': 0.4268335293322323}, {'x': 4.902552142999225, 'y': 3.752354557551799, 'z': 0.5148123325254383, 'v': -0.47763283975103477}, {'x': 1.097185476858213, 'y': 9.971766629547872, 'z': 0.27740587724385923, 'v': 0.2476437596754335}]"
2026-02-13T16:51:34.687,736,5,"[{'x': -1.0929193604658272, 'y': 0.8206610694768779, 'z': 0.6176807087544982, 'v': 0.5451826212721769}, {'x': 0.711952098826937, 'y': 9.591429992707294, 'z': 1.616606776514748, 'v': -0.05332284080799754}, {'x': -4.813194419680519, 'y': 2.5487369199853074, 'z': 0.8553273234032615, 'v': 0.6219736760556696}, {'x': 0.08765080489109423, 'y': 0.7594643699798709, 'z': -1.563502852734287, 'v': -0.9741453518244165}, {'x': -2.853938712687806, 'y': 8.754218249655468, 'z': -0.016894024125431173, 'v': -0.7909802555811711}]"
2026-02-13T16:51:34.811,704,5,"[{'x': -1.638401376682018, 'y': 7.425023714131607, 'z': -0.3039567833131307, 'v': -0.12122988084552921}, {'x': 2.4548846045325377, 'y': 5.828920509709926, 'z': -0.922719312103006, 'v': 0.47341738941636335}, {'x': -3.488675355605931, 'y': 3.2609305284711674, 'z': 1.5274384220869384, 'v': -0.41451203886987265}, {'x': -2.6936635881726323, 'y': 8.401111546330558, 'z': 1.1527475768527609, 'v': -0.25541599238850843}, {'x': -4.164353240043754, 'y': 0.7739147188460394, 'z': 0.8881014726140477, 'v': -0.8340851311913549}]"
2026-02-13T16:51:34.943,672,5,"[{'x': -0.8658732945238352, 'y': 2.4699130664674507, 'z': 1.7756818099743947, 'v': 0.4998340355556399}, {'x': -2.8651913796039077, 'y': 9.125749609191178, 'z': 0.013038715045160743, 'v': 0.8669739202194453}, {'x': -4.413530079691518, 'y': 3.0905106264080437, 'z': 0.8753304663549124, 'v': 0.9896212603166643}, {'x': 2.013483425793897, 'y': 4.917825843365967, 'z': -0.35542791264539764, 'v': -0.8748705397410843}, {'x': 3.291847140048988, 'y': 3.2220749749996003, 'z': 1.9914797593919582, 'v': -0.9551149309803226}]"
2026-02-13T16:51:35.067,704,5,"[{'x': 2.071463354370673, 'y': 8.188461757915672, 'z': -1.5526720332906923, 'v': -0.03277971343452446}, {'x': -3.8072170193742174, 'y': 5.125528564988093, 'z': -1.9139919260312488, 'v': 0.9043521341348657}, {'x': -0.5936949018094753, 'y': 3.23005434020906, 'z': 1.3619825294014194, 'v': -0.8649563915143592}, {'x': -4.38063146564493, 'y': 2.2167077703308937, 'z': -0.9022672989889737, 'v': 0.35689030373627517}, {'x': 2.7087348032772507, 'y': 9.989072831761485, 'z': -0.7969121211028676, 'v': -0.6043651137681825}]"
2026-02-13T16:51:35.178,672,5,"[{'x': 4.631418046799068, 'y': 7.503527739316567, 'z': 1.7816012101569338, 'v': 0.010514600716204026}, {'x': -2.349820956195016, 'y': 4.771105690130949, 'z': 1.9177227551145206, 'v': -0.07670015566158161}, {'x': -3.2346518328702487, 'y': 9.367335008237154, 'z': 0.6911115375026329, 'v': 0.824385992188597}, {'x': -3.268919663382206, 'y': 0.9817711345469049, 'z': 1.06365020077655, 'v': 0.3383458049984558}, {'x': -3.7358653456665647, 'y': 1.9554735327755712, 'z': 1.349949097715521, 'v': -0.5839544186379995}]"
2026-02-13T16:51:35.311,960,5,"[{'x': -3.750615296257793, 'y': 5.317687352402354, 'z': -1.7544961147364844, 'v': 0.7153037053893296}, {'x': -1.0616006868191108, 'y': 0.04842046712507875, 'z': 0.09235187788163923, 'v': 0.28840275922207215}, {'x': 0.05377487041375506, 'y': 4.494947190776944, 'z': -0.030658452944991588, 'v': -0.1769465656830267}, {'x': 1.3650779159312565, 'y': 2.349080455537832, 'z': 0.445289416446228, 'v': 0.5091507822916208}, {'x': -2.1097939944686472, 'y': 9.219883065068785, 'z': 0.06444826340850485, 'v': -0.5729588810921082}]"
2026-02-13T16:51:35.425,896,5,"[{'x': 0.8512643317223132, 'y': 8.572447628893023, 'z': 0.7565375586062393, 'v': -0.2910619759497066}, {'x': -3.027354118450891, 'y': 0.38761357047928713, 'z': 0.003385372689841848, 'v': 0.057213854336960024}, {'x': 0.202043590923485, 'y': 4.489463628442364, 'z': -1.003416687644155, 'v': 0.6400344871590964}, {'x': -0.42771478567516485, 'y': 7.2158701505497085, 'z': -1.7793431364795507, 'v': -0.8672978432958682}, {'x': -4.0085489923934645, 'y': 3.0314052186058102, 'z': -0.7006208915236227, 'v': -0.8096061220952204}]"
2026-02-13T16:51:35.547,896,5,"[{'x': -4.67462599833318, 'y': 1.5766276128997647, 'z': -0.7804016356878316, 'v': -0.3902427949431555}, {'x': -4.4617209072089095, 'y': 0.6413591698330323, 'z': -0.9679653507629364, 'v': -0.9487046744802294}, {'x': 3.7285334861113775, 'y': 2.8912936881439846, 'z': 0.31040571619042145, 'v': -0.9204125921140336}, {'x': -2.66016403328893, 'y': 9.788902647087589, 'z': -0.18823062930664314, 'v': -0.9652637194297149}, {'x': -1.5325165579588784, 'y': 3.51524960447661, 'z': -1.4475173979492277, 'v': -0.6078498398537304}]"
2026-02-13T16:51:35.665,928,5,"[{'x': -4.273607916474176, 'y': 6.123796677914218, 'z': 0.624202852674224, 'v': 0.5088260993811042}, {'x': -4.517384438413825, 'y': 8.145504639016973, 'z': 0.8002584898697851, 'v': 0.6877090686053247}, {'x': -3.666951867555628, 'y': 8.365137521748077, 'z': 1.3002582703670873, 'v': -0.40065490612217824}, {'x': -0.6401374225815646, 'y': 8.20773144724924, 'z': 1.6148299571713762, 'v': -0.047770467729028265}, {'x': 2.1739621726922564, 'y': 4.686074787601051, 'z': 0.233108797479066, 'v': -0.7937946009057653}]"
2026-02-13T16:51:35.777,832,5,"[{'x': -3.5108375424422467, 'y': 9.14663393501561, 'z': -0.5131617626947982, 'v': -0.19641994471011137}, {'x': 3.495845817516246, 'y': 4.57834081368706, 'z': -0.6949970698247299, 'v': -0.5998826837318514}, {'x': -4.494863537795855, 'y': 9.767294350912485, 'z': -1.6214537548130914, 'v': 0.16186124285451253}, {'x': -1.6709998359892642, 'y': 1.8571191413183474, 'z': -0.20155043452502142, 'v': 0.20729523441674402}, {'x': 1.1822789457982825, 'y': 4.355823348393057, 'z': -0.32501056067809797, 'v': -0.06473588950226161}]"
2026-02-13T16:51:35.887,864,5,"[{'x': -2.67756634540381, 'y': 4.062619350553547, 'z': -1.8550182608237868, 'v': -0.9243906569821847}, {'x': -4.138729746576545, 'y': 3.886582395817358, 'z': 0.04022504589138842, 'v': -0.5438703415904054}, {'x': -2.061730990925211, 'y': 9.348793918006242, 'z': -0.6750791688265214, 'v': -0.8239980138838139}, {'x': -0.5893590893921186, 'y': 8.121448428605744, 'z': 1.6110017914634858, 'v': 0.8137047514387912}, {'x': 2.4144723672586874, 'y': 5.764115397250834, 'z': 1.4131640032492259, 'v': -0.3074314502470379}]"
2026-02-13T16:51:35.999,832,5,"[{'x': -2.900541568909719, 'y': 5.755959311012241, 'z': 1.069988073910325, 'v': 0.2894421204834299}, {'x': 0.8786310397329551, 'y': 8.599726558709943, 'z': 1.0360983144991742, 'v': 0.13504514509634635}, {'x': -1.3778686548688346, 'y': 3.22592940117063, 'z': 0.2630135728651579, 'v': -0.7357356072349162}, {'x': -3.644386201459875, 'y': 2.414387778556476, 'z': 0.4298213061581482, 'v': -0.6295425037518301}, {'x': 4.059217118325279, 'y': 9.58539982763976, 'z': -0.4178081562926166, 'v': 0.513054413716235}]"
2026-02-13T16:51:36.119,864,5,"[{'x': -2.526397043523395, 'y': 3.4245263687290652, 'z': -0.23985181931137278, 'v': -0.7443316512960683}, {'x': 0.23339884672723077, 'y': 9.638810455671884, 'z': -0.937976348123847, 'v': 0.843520610734775}, {'x': 0.8359120454232913, 'y': 6.027266907588991, 'z': -0.26224928921236, 'v': -0.4411859844036754}, {'x': -4.722944135002855, 'y': 5.854720997542388, 'z': 1.7097836882959911, 'v': 0.5240123474764853}, {'x': -4.773487945070051, 'y': 3.764386038911688, 'z': -0.7732130902660064, 'v': -0.5103206159994731}]"
2026-02-13T16:51:36.229,864,5,"[{'x': -2.1104955521074986, 'y': 5.8397200463687335, 'z': 0.9383151418556692, 'v': 0.11437586707161906}, {'x': 0.33736672806436196, 'y': 5.711628568828276, 'z': 1.211718290776493, 'v': -0.8731467954835663}, {'x': 1.039083819041493, 'y': 6.09865185701668, 'z': -1.9264202362489335, 'v': 0.9957171320392619}, {'x': 0.8691075392283611, 'y': 8.587268299108064, 'z': 0.08977348133492491, 'v': -0.7847625713170214}, {'x': -3.0648439830075414, 'y': 3.077418720302857, 'z': 1.928070375152927, 'v': -0.5374449396987044}]"
2026-02-13T16:51:36.343,864,5,"[{'x': -3.0917211833483007, 'y': 1.0257197027939369, 'z': -1.5822093225134148, 'v': -0.965400821180473}, {'x': -0.9572821391125075, 'y': 5.333450502774912, 'z': 1.215808865247027, 'v': 0.6798423018139319}, {'x': -3.0362672104355704, 'y': 7.201339801290142, 'z': 0.4695512677750515, 'v': 0.3808352791143743}, {'x': 1.2793607222120436, 'y': 7.92314930386013, 'z': -1.8798260251191343, 'v': -0.14935495463205917}, {'x': -1.7652725720834486, 'y': 1.6019345237819493, 'z': 1.264963032196205, 'v': 0.8996268002104575}]"
2026-02-13T16:51:36.455,864,5,"[{'x': -2.10793286195869, 'y': 9.061568377085411, 'z': 0.49036949508392613, 'v': -0.08844034204678164}, {'x': -4.810869093740125, 'y': 3.9789528604150917, 'z': 1.4514803062170203, 'v': 0.1525134457816395}, {'x': 0.716880944798377, 'y': 3.0028325637605304, 'z': -1.702848589092624, 'v': -0.25397488947138824}, {'x': 2.4480377776772277, 'y': 6.287393983769859, 'z': -1.1768702018545278, 'v': -0.14724365766915382}, {'x': -3.1929819014823755, 'y': 1.3217111055755881, 'z': -1.0686268263430518, 'v': 0.11324990879051144}]"
2026-02-13T16:51:36.563,864,5,"[{'x': 4.003425011917475, 'y': 2.4552045759657535, 'z': -0.005355767116687282, 'v': 0.6403063774259978}, {'x': -0.7697335366685731, 'y': 4.668751824467341, 'z': -0.6258623117073401, 'v': 0.7728855027681751}, {'x': -4.915175510578701, 'y': 9.709662088740721, 'z': -1.5823174862993543, 'v': 0.06788292647125949}, {'x': -0.4598446487011767, 'y': 4.589276064401201, 'z': 1.601972192800757, 'v': -0.6574362884968787}, {'x': 3.5394282943824127, 'y': 4.753552202062762, 'z': -1.3406195166849826, 'v': 0.49577715402519007}]"
2026-02-13T16:51:36.684,864,5,"[{'x': 4.059228220097362, 'y': 5.014893125815787, 'z': 1.2706478456533854, 'v': -0.9714901269591043}, {'x': -2.2603043510421483, 'y': 0.7610577463824852, 'z': -0.882219371854466, 'v': -0.7757518980034996}, {'x': 1.447081501774388, 'y': 5.07273469994109, 'z': 0.13177464846656184, 'v': -0.42292573478961715}, {'x': 3.453528315172832, 'y': 5.602211875937123, 'z': 1.483726510883344, 'v': 0.12431379737213755}, {'x': -2.5699892802932043, 'y': 6.569655008031029, 'z': -0.38803200131871485, 'v': 0.9814397737842839}]"
2026-02-13T16:51:36.791,864,5,"[{'x': -4.941001244235518, 'y': 6.3167955280940955, 'z': 0.4748110433451629, 'v': 0.5523034117528396}, {'x': 1.7160921315418376, 'y': 7.78246425493256, 'z': 0.9853778009547249, 'v': -0.8846593685296775}, {'x': 0.19807431802504283, 'y': 7.578567233256974, 'z': -1.6709243725136695, 'v': 0.21785332144760816}, {'x': 1.8400870683634727, 'y': 2.1923993312929815, 'z': 0.21159759049911964, 'v': 0.9142943096844569}, {'x': 1.2471192093005286, 'y': 7.698654471088503, 'z': -0.342397817935872, 'v': 0.6398459344489318}]"
2026-02-13T16:51:36.900,864,5,"[{'x': 3.7750851023655123, 'y': 0.9474221373891267, 'z': -1.262449846845402, 'v': 0.41674618667544605}, {'x': -2.7213645793835015, 'y': 2.2553318049485584, 'z': 1.5688202839893783, 'v': 0.7850095915118211}, {'x': 4.812575289311191, 'y': 6.613830313938486, 'z': -1.1906736653098036, 'v': -0.20911697087038417}, {'x': -0.6146506054093823, 'y': 8.604523362764274, 'z': -0.6443071759533123, 'v': 0.6565263818484033}, {'x': -1.8952924148104455, 'y': 5.505247051619747, 'z': -1.9184159933027924, 'v': 0.26245457587178733}]"
